CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO
164;MT;111521;B;22.0;0;;1.02386;577,60;0.14727;AZUL;1007;;
165;MT;117832;D;12.0;0;;2.72456;709,99;0.08091;AZUL;1007;;
166;MT;66618;B;9.0;0;;2.37606;682,23;0.17489;AZUL;1007;;
167;MT;82880;D;14.0;0;;2.15753;694,02;0.20437;AZUL;1007;;
168;MT;117624;E;7.0;0;;1.50255;716,19;0.08889;AZUL;1007;;
169;MT;30420;D;8.0;0;;1.50712;723,06;0.13965;AZUL;1007;;
170;MT;27471;C;8.0;0;;1.45834;740,85;0.19555;AZUL;1007;;
171;MT;88461;E;13.0;0;;2.26058;688,58;0.08167;AZUL;1007;;
172;MT;86767;D;4.0;0;;1.71655;649,88;0.15898;AZUL;1007;;
173;MT;30781;C;4.0;0;;1.44209;637,87;0.14881;AZUL;1007;;
174;MT;83741;C;5.0;0;;1.35014;630,33;0.25759;AZUL;1007;;
175;MT;111476;A;7.0;0;;1.47905;659,92;0.16153;AZUL;1007;;
176;MT;67554;D;1.0;0;;1.68298;621,25;0.14575;AZUL;1007;;
177;MT;37576;D;1.0;0;;2.48037;640,25;0.20245;AZUL;1007;;
178;MT;30836;C;3.0;0;;3.29525;621,45;0.20483;AZUL;1007;;
179;MT;117923;A;2.0;0;;2.75345;687,46;0.13839;AZUL;1007;;
180;MT;24895;B;3.0;0;;1.78096;671,64;0.13024;AZUL;1007;;
136;MT;15209;E;2.0;0;;1.38496;673,94;0.14078;AZUL;1007;;
137;MT;39791;B;6.0;0;;1.8429;645,08;0.20681;AZUL;1035;;
138;MT;28602;D;12.0;0;;2.00635;641,10;0.20139;AZUL;1035;;
139;MT;86236;B;12.0;0;;1.85764;708,86;0.23696;AZUL;1035;;
140;MT;66689;B;13.0;0;;2.1093;696,00;0.22909;AZUL;1035;;
141;MT;59797;D;16.0;0;;2.10051;696,57;0.2059;AZUL;1035;;
142;MT;22976;B;16.0;0;;1.65782;642,18;0.13452;AZUL;1035;;
143;MT;117748;A;17.0;0;;1.27472;738,70;0.03563;AZUL;1035;;
144;MT;117620;A;22.0;0;;1.4996;585,01;0.09787;AZUL;1035;;
145;MT;55301;C;23.0;0;;3.46294;744,42;0.21791;AZUL;1035;;
146;MT;111438;B;24.0;0;;1.16608;614,37;0.12032;AZUL;1035;;
147;MT;48444;A;27.0;0;;1.60705;663,95;0.14804;AZUL;1035;;
148;MT;63845;D;27.0;0;;1.93567;684,55;0.17207;AZUL;1035;;
149;MT;10253;B;28.0;0;;1.13928;666,71;0.20298;AZUL;1035;;
150;MT;97375;B;28.0;0;;2.77734;684,99;0.13111;AZUL;1035;;
151;MT;33176;D;3.0;0;;3.00882;691,21;0.13426;AZUL;1035;;
152;MT;47348;E;18.0;0;;2.8951;631,09;0.2017;AZUL;1035;;
153;MT;31145;C;8.0;0;;1.87462;681,56;0.18845;AZUL;1035;;
154;MT;31210;B;8.0;0;;1.76011;722,47;0.19621;AZUL;1035;;
155;MT;32683;D;19.0;0;;2.09945;692,40;0.2629;AZUL;1035;;
156;MT;38868;B;19.0;0;;2.52991;548,80;0.18815;AZUL;1035;;
157;MT;15443;B;19.0;0;;2.898;699,20;0.097;AZUL;1035;;
158;MT;60731;A;26.0;0;;2.20126;543,18;0.15812;AZUL;1035;;
159;MT;117753;C;26.0;0;;1.25152;707,49;0.15887;AZUL;1035;;
160;MT;117934;E;9.0;0;;1.56686;736,16;0.22046;AZUL;1035;;
161;MT;83579;B;10.0;0;;1.76385;684,84;0.22352;AZUL;1035;;
162;MT;111502;C;24.0;0;;1.52331;528,10;0.19072;AZUL;1035;;
163;MT;12581;B;25.0;0;;1.78705;633,05;0.2585;AZUL;1035;;
164;MT;32386;D;25.0;0;;3.10228;717,19;0.20466;AZUL;1035;;
165;MT;95875;C;29.0;0;;1.02179;539,04;0.17422;AZUL;1035;;
166;MT;117672;C;29.0;0;;1.63194;542,62;0.17509;AZUL;1035;;
167;MT;111508;E;30.0;0;;2.55391;743,62;0.11117;AZUL;1035;;
168;MT;67937;C;4.0;0;;2.81674;693,08;0.2687;AZUL;1035;;
169;MT;96606;D;4.0;0;;1.13869;631,43;0.14233;AZUL;1035;;
170;MT;117600;E;5.0;0;;2.03522;643,46;0.09501;AZUL;1035;;
171;MT;111699;E;15.0;0;;1.35497;614,15;0.18318;AZUL;1035;;
172;MT;111419;D;20.0;0;;1.13809;530,64;0.15627;AZUL;1035;;
173;MT;12523;C;20.0;0;;1.52032;659,17;0.13287;AZUL;1035;;
174;MT;8985;A;21.0;0;;2.85145;721,42;0.13521;AZUL;1035;;
175;MT;12864;D;21.0;0;;3.36696;743,06;0.15534;AZUL;1035;;
176;MT;111423;E;13.0;0;;1.33557;548,94;0.1812;AZUL;1035;;
177;MT;117939;A;14.0;0;;2.23621;667,14;0.13068;AZUL;1035;;
178;MT;111490;B;15.0;0;;1.32982;506,27;0.14566;AZUL;1035;;
179;MT;60342;B;1.0;0;;2.20341;659,11;0.24863;AZUL;1035;;
180;MT;68371;B;1.0;0;;1.71508;645,82;0.25781;AZUL;1035;;
136;MT;111763;D;6.0;0;;2.05329;682,87;0.16126;AZUL;1035;;
