CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;TP_VERSAO_DIGITAL
143;MT;15561;E;2;0;;1.50517;721.65;0.11302;LARANJA - BRAILE;633;;1;
143;MT;15561;E;2;0;;1.50517;721.65;0.11302;LARANJA - BRAILE;673;;1;
165;MT;15561;E;2;0;;1.50517;721.65;0.11302;CINZA;630;;0;
143;MT;15561;E;2;0;;1.50517;721.65;0.11302;ROSA;629;;0;
173;MT;15561;E;2;0;;1.50517;721.65;0.11302;AZUL;627;;0;
173;MT;15561;E;2;0;;1.50517;721.65;0.11302;AZUL;667;;0;
167;MT;15561;E;2;0;;1.50517;721.65;0.11302;AMARELA;668;;0;
167;MT;15561;E;2;0;;1.50517;721.65;0.11302;AMARELA;628;;0;
165;MT;15561;E;2;0;;1.50517;721.65;0.11302;CINZA;670;;0;
143;MT;15561;E;2;0;;1.50517;721.65;0.11302;LARANJA;634;;1;
143;MT;15561;E;2;0;;1.50517;721.65;0.11302;ROSA;669;;0;
151;MT;15897;C;3;0;;1.89497;665.19;0.27993;LARANJA - BRAILE;593;;1;
151;MT;15897;C;3;0;;1.89497;665.19;0.27993;VERDE;595;;1;
165;MT;15897;C;3;0;;1.89497;665.19;0.27993;CINZA;590;;0;
151;MT;15897;C;3;0;;1.89497;665.19;0.27993;ROSA;589;;0;
151;MT;15897;C;3;0;;1.89497;665.19;0.27993;LARANJA;594;;1;
176;MT;15897;C;3;0;;1.89497;665.19;0.27993;AMARELA;588;;0;
169;MT;15897;C;3;0;;1.89497;665.19;0.27993;AZUL;587;;0;
23;LC;16501;A;16;0;;2.14866;725.51;0.25595;VERDE;585;;1;
23;LC;16501;A;16;0;;2.14866;725.51;0.25595;ROSA;579;;0;
16;LC;16501;A;16;0;;2.14866;725.51;0.25595;BRANCA;580;;0;
23;LC;16501;A;16;0;;2.14866;725.51;0.25595;LARANJA - BRAILE;583;;1;
23;LC;16501;A;16;0;;2.14866;725.51;0.25595;LARANJA;584;;1;
34;LC;16501;A;16;0;;2.14866;725.51;0.25595;AZUL;577;;0;
14;LC;16501;A;16;0;;2.14866;725.51;0.25595;AMARELA;578;;0;
27;LC;17055;A;16;0;;1.35608;644.45;0.23512;AMARELA;578;;0;
36;LC;17055;A;16;0;;1.35608;644.45;0.23512;VERDE;585;;1;
18;LC;17055;A;16;0;;1.35608;644.45;0.23512;AZUL;577;;0;
36;LC;17055;A;16;0;;1.35608;644.45;0.23512;LARANJA;584;;1;
36;LC;17055;A;16;0;;1.35608;644.45;0.23512;ROSA;579;;0;
40;LC;17055;A;16;0;;1.35608;644.45;0.23512;BRANCA;580;;0;
36;LC;17055;A;16;0;;1.35608;644.45;0.23512;LARANJA - BRAILE;583;;1;
122;CN;17156;C;14;0;;1.37618;537.01;0.18314;ROSA;680;;0;
117;CN;17156;C;14;0;;1.37618;537.01;0.18314;AMARELA;638;;0;
122;CN;17156;C;14;0;;1.37618;537.01;0.18314;LARANJA - BRAILE;643;;1;
122;CN;17156;C;14;0;;1.37618;537.01;0.18314;LARANJA;684;;1;
122;CN;17156;C;14;0;;1.37618;537.01;0.18314;LARANJA;644;;1;
96;CN;17156;C;14;0;;1.37618;537.01;0.18314;CINZA;679;;0;
114;CN;17156;C;14;0;;1.37618;537.01;0.18314;AZUL;677;;0;
122;CN;17156;C;14;0;;1.37618;537.01;0.18314;ROSA;640;;0;
96;CN;17156;C;14;0;;1.37618;537.01;0.18314;CINZA;639;;0;
122;CN;17156;C;14;0;;1.37618;537.01;0.18314;LARANJA - BRAILE;683;;1;
117;CN;17156;C;14;0;;1.37618;537.01;0.18314;AMARELA;678;;0;
114;CN;17156;C;14;0;;1.37618;537.01;0.18314;AZUL;637;;0;
23;LC;17413;A;22;0;;2.78735;675.26;0.1497;AZUL;577;;0;
28;LC;17413;A;22;0;;2.78735;675.26;0.1497;ROSA;579;;0;
9;LC;17413;A;22;0;;2.78735;675.26;0.1497;AMARELA;578;;0;
28;LC;17413;A;22;0;;2.78735;675.26;0.1497;LARANJA;584;;1;
28;LC;17413;A;22;0;;2.78735;675.26;0.1497;LARANJA - BRAILE;583;;1;
29;LC;17413;A;22;0;;2.78735;675.26;0.1497;BRANCA;580;;0;
28;LC;17413;A;22;0;;2.78735;675.26;0.1497;VERDE;585;;1;
150;MT;17557;A;8;0;;2.17936;710.92;0.1422;LARANJA;674;;1;
150;MT;17557;A;8;0;;2.17936;710.92;0.1422;LARANJA;634;;1;
150;MT;17557;A;8;0;;2.17936;710.92;0.1422;ROSA;669;;0;
180;MT;17557;A;8;0;;2.17936;710.92;0.1422;CINZA;670;;0;
173;MT;17557;A;8;0;;2.17936;710.92;0.1422;AMARELA;628;;0;
150;MT;17557;A;8;0;;2.17936;710.92;0.1422;ROSA;629;;0;
157;MT;17557;A;8;0;;2.17936;710.92;0.1422;AZUL;627;;0;
173;MT;17557;A;8;0;;2.17936;710.92;0.1422;AMARELA;668;;0;
150;MT;17557;A;8;0;;2.17936;710.92;0.1422;LARANJA - BRAILE;633;;1;
150;MT;17557;A;8;0;;2.17936;710.92;0.1422;LARANJA - BRAILE;673;;1;
180;MT;17557;A;8;0;;2.17936;710.92;0.1422;CINZA;630;;0;
157;MT;17557;A;8;0;;2.17936;710.92;0.1422;AZUL;667;;0;
20;LC;17752;E;18;0;;4.34714;538.04;0.18001;AMARELA;658;;0;
11;LC;17752;E;18;0;;4.34714;538.04;0.18001;ROSA;659;;0;
11;LC;17752;E;18;0;;4.34714;538.04;0.18001;LARANJA - BRAILE;623;;1;
20;LC;17752;E;18;0;;4.34714;538.04;0.18001;AMARELA;618;;0;
45;LC;17752;E;18;0;;4.34714;538.04;0.18001;AZUL;617;;0;
11;LC;17752;E;18;0;;4.34714;538.04;0.18001;LARANJA - BRAILE;663;;1;
35;LC;17752;E;18;0;;4.34714;538.04;0.18001;BRANCA;620;;0;
45;LC;17752;E;18;0;;4.34714;538.04;0.18001;AZUL;657;;0;
11;LC;17752;E;18;0;;4.34714;538.04;0.18001;LARANJA;664;;1;
11;LC;17752;E;18;0;;4.34714;538.04;0.18001;LARANJA;624;;1;
11;LC;17752;E;18;0;;4.34714;538.04;0.18001;ROSA;619;;0;
35;LC;17752;E;18;0;;4.34714;538.04;0.18001;BRANCA;660;;0;
25;LC;17813;A;16;0;;1.17944;638.09;0.23741;AMARELA;692;;0;0.0
44;LC;17813;A;16;0;;1.17944;638.09;0.23741;ROSA;694;;0;0.0
17;LC;17813;A;16;0;;1.17944;638.09;0.23741;BRANCA;693;;0;1.0
23;LC;17813;A;16;0;;1.17944;638.09;0.23741;AMARELA;692;;0;1.0
31;LC;17813;A;16;0;;1.17944;638.09;0.23741;BRANCA;693;;0;0.0
36;LC;17813;A;16;0;;1.17944;638.09;0.23741;AZUL;691;;0;1.0
45;LC;17813;A;16;0;;1.17944;638.09;0.23741;AZUL;691;;0;0.0
25;LC;17813;A;16;0;;1.17944;638.09;0.23741;ROSA;694;;0;1.0
117;CN;17936;B;25;0;;3.01205;650.25;0.18745;LARANJA - BRAILE;603;;1;
117;CN;17936;B;25;0;;3.01205;650.25;0.18745;LARANJA;604;;1;
92;CN;17936;B;25;0;;3.01205;650.25;0.18745;CINZA;599;;0;
117;CN;17936;B;25;0;;3.01205;650.25;0.18745;VERDE;605;;1;
117;CN;17936;B;25;0;;3.01205;650.25;0.18745;ROSA;600;;0;
128;CN;17936;B;25;0;;3.01205;650.25;0.18745;AMARELA;598;;0;
96;CN;17936;B;25;0;;3.01205;650.25;0.18745;AZUL;597;;0;
44;LC;18128;A;26;0;;2.46437;668.70;0.1109;BRANCA;580;;0;
11;LC;18128;A;26;0;;2.46437;668.70;0.1109;ROSA;579;;0;
11;LC;18128;A;26;0;;2.46437;668.70;0.1109;VERDE;585;;1;
39;LC;18128;A;26;0;;2.46437;668.70;0.1109;AMARELA;578;;0;
11;LC;18128;A;26;0;;2.46437;668.70;0.1109;LARANJA;584;;1;
11;LC;18128;A;26;0;;2.46437;668.70;0.1109;LARANJA - BRAILE;583;;1;
41;LC;18128;A;26;0;;2.46437;668.70;0.1109;AZUL;577;;0;
97;CN;18214;E;18;0;;2.56566;683.79;0.16279;ROSA;680;;0;
97;CN;18214;E;18;0;;2.56566;683.79;0.16279;LARANJA - BRAILE;643;;1;
128;CN;18214;E;18;0;;2.56566;683.79;0.16279;AMARELA;678;;0;
128;CN;18214;E;18;0;;2.56566;683.79;0.16279;AMARELA;638;;0;
97;CN;18214;E;18;0;;2.56566;683.79;0.16279;LARANJA - BRAILE;683;;1;
97;CN;18214;E;18;0;;2.56566;683.79;0.16279;LARANJA;644;;1;
118;CN;18214;E;18;0;;2.56566;683.79;0.16279;AZUL;637;;0;
129;CN;18214;E;18;0;;2.56566;683.79;0.16279;CINZA;639;;0;
118;CN;18214;E;18;0;;2.56566;683.79;0.16279;AZUL;677;;0;
129;CN;18214;E;18;0;;2.56566;683.79;0.16279;CINZA;679;;0;
97;CN;18214;E;18;0;;2.56566;683.79;0.16279;ROSA;640;;0;
97;CN;18214;E;18;0;;2.56566;683.79;0.16279;LARANJA;684;;1;
73;CH;18425;C;11;0;;2.11495;684.34;0.12869;VERDE;575;;1;
73;CH;18425;C;11;0;;2.11495;684.34;0.12869;ROSA;570;;0;
49;CH;18425;C;11;0;;2.11495;684.34;0.12869;BRANCA;569;;0;
73;CH;18425;C;11;0;;2.11495;684.34;0.12869;LARANJA;574;;1;
81;CH;18425;C;11;0;;2.11495;684.34;0.12869;AZUL;567;;0;
73;CH;18425;C;11;0;;2.11495;684.34;0.12869;LARANJA - BRAILE;573;;1;
82;CH;18425;C;11;0;;2.11495;684.34;0.12869;AMARELA;568;;0;
111;CN;18429;B;13;0;;1.75212;644.97;0.29484;LARANJA - BRAILE;603;;1;
111;CN;18429;B;13;0;;1.75212;644.97;0.29484;LARANJA;604;;1;
111;CN;18429;B;13;0;;1.75212;644.97;0.29484;VERDE;605;;1;
81;CH;18430;E;18;0;;1.90689;614.03;0.10918;LARANJA - BRAILE;653;;1;
70;CH;18430;E;18;0;;1.90689;614.03;0.10918;AZUL;647;;0;
81;CH;18430;E;18;0;;1.90689;614.03;0.10918;LARANJA;614;;1;
88;CH;18430;E;18;0;;1.90689;614.03;0.10918;AMARELA;648;;0;
88;CH;18430;E;18;0;;1.90689;614.03;0.10918;AMARELA;608;;0;
81;CH;18430;E;18;0;;1.90689;614.03;0.10918;LARANJA;654;;1;
79;CH;18430;E;18;0;;1.90689;614.03;0.10918;BRANCA;609;;0;
79;CH;18430;E;18;0;;1.90689;614.03;0.10918;BRANCA;649;;0;
81;CH;18430;E;18;0;;1.90689;614.03;0.10918;ROSA;610;;0;
81;CH;18430;E;18;0;;1.90689;614.03;0.10918;LARANJA - BRAILE;613;;1;
81;CH;18430;E;18;0;;1.90689;614.03;0.10918;ROSA;650;;0;
70;CH;18430;E;18;0;;1.90689;614.03;0.10918;AZUL;607;;0;
172;MT;18908;E;3;0;;2.96735;738.95;0.16802;ROSA;629;;0;
154;MT;18908;E;3;0;;2.96735;738.95;0.16802;CINZA;630;;0;
172;MT;18908;E;3;0;;2.96735;738.95;0.16802;LARANJA;634;;1;
172;MT;18908;E;3;0;;2.96735;738.95;0.16802;LARANJA - BRAILE;633;;1;
172;MT;18908;E;3;0;;2.96735;738.95;0.16802;ROSA;669;;0;
171;MT;18908;E;3;0;;2.96735;738.95;0.16802;AMARELA;668;;0;
172;MT;18908;E;3;0;;2.96735;738.95;0.16802;LARANJA;674;;1;
171;MT;18908;E;3;0;;2.96735;738.95;0.16802;AMARELA;628;;0;
172;MT;18908;E;3;0;;2.96735;738.95;0.16802;LARANJA - BRAILE;673;;1;
154;MT;18908;E;3;0;;2.96735;738.95;0.16802;CINZA;670;;0;
165;MT;18908;E;3;0;;2.96735;738.95;0.16802;AZUL;667;;0;
165;MT;18908;E;3;0;;2.96735;738.95;0.16802;AZUL;627;;0;
8;LC;20652;B;15;0;;2.46676;721.74;0.13534;VERDE;585;;1;
8;LC;20652;B;15;0;;2.46676;721.74;0.13534;LARANJA;584;;1;
45;LC;20652;B;15;0;;2.46676;721.74;0.13534;AZUL;577;;0;
20;LC;20652;B;15;0;;2.46676;721.74;0.13534;BRANCA;580;;0;
8;LC;20652;B;15;0;;2.46676;721.74;0.13534;LARANJA - BRAILE;583;;1;
8;LC;20652;B;15;0;;2.46676;721.74;0.13534;ROSA;579;;0;
31;LC;20652;B;15;0;;2.46676;721.74;0.13534;AMARELA;578;;0;
8;LC;21377;A;14;0;;1.72932;685.05;0.14869;AZUL;577;;0;
38;LC;21377;A;14;0;;1.72932;685.05;0.14869;LARANJA - BRAILE;583;;1;
6;LC;21377;A;14;0;;1.72932;685.05;0.14869;BRANCA;580;;0;
38;LC;21377;A;14;0;;1.72932;685.05;0.14869;VERDE;585;;1;
38;LC;21377;A;14;0;;1.72932;685.05;0.14869;LARANJA;584;;1;
16;LC;21377;A;14;0;;1.72932;685.05;0.14869;AMARELA;578;;0;
38;LC;21377;A;14;0;;1.72932;685.05;0.14869;ROSA;579;;0;
23;LC;22580;E;16;0;;1.8796;675.47;0.19522;ROSA;694;;0;1.0
19;LC;22580;E;16;0;;1.8796;675.47;0.19522;BRANCA;693;;0;1.0
28;LC;22580;E;16;0;;1.8796;675.47;0.19522;AMARELA;692;;0;0.0
33;LC;22580;E;16;0;;1.8796;675.47;0.19522;AZUL;691;;0;0.0
20;LC;22580;E;16;0;;1.8796;675.47;0.19522;AMARELA;692;;0;1.0
12;LC;22580;E;16;0;;1.8796;675.47;0.19522;AZUL;691;;0;1.0
20;LC;22580;E;16;0;;1.8796;675.47;0.19522;ROSA;694;;0;0.0
16;LC;22580;E;16;0;;1.8796;675.47;0.19522;BRANCA;693;;0;0.0
161;MT;22700;E;7;0;;1.50791;690.76;0.06721;AMARELA;696;;0;
180;MT;22700;E;7;0;;1.50791;690.76;0.06721;AZUL;695;;0;
158;MT;22700;E;7;0;;1.50791;690.76;0.06721;CINZA;698;;0;
170;MT;22700;E;7;0;;1.50791;690.76;0.06721;ROSA;697;;0;
167;MT;22841;A;19;0;;1.98517;780.87;0.15878;CINZA;698;;0;
164;MT;22841;A;19;0;;1.98517;780.87;0.15878;AZUL;695;;0;
141;MT;22841;A;19;0;;1.98517;780.87;0.15878;ROSA;697;;0;
152;MT;22841;A;19;0;;1.98517;780.87;0.15878;AMARELA;696;;0;
85;CH;22848;D;20;0;;2.29739;808.77;0.37195;BRANCA;689;;0;
75;CH;22848;D;20;0;;2.29739;808.77;0.37195;AMARELA;688;;0;
79;CH;22848;D;20;0;;2.29739;808.77;0.37195;ROSA;690;;0;
87;CH;22848;D;20;0;;2.29739;808.77;0.37195;AZUL;687;;0;
138;MT;23267;D;24;0;;1.74131;604.26;0.09105;AMARELA;696;;0;
173;MT;23267;D;24;0;;1.74131;604.26;0.09105;ROSA;697;;0;
154;MT;23267;D;24;0;;1.74131;604.26;0.09105;AZUL;695;;0;
175;MT;23267;D;24;0;;1.74131;604.26;0.09105;CINZA;698;;0;
5;LC;23296;A;7;0;;1.11049;590.75;0.12604;LARANJA - BRAILE;583;1.0;1;
5;LC;23296;A;7;0;;1.11049;590.75;0.12604;ROSA;579;1.0;0;
5;LC;23296;A;7;0;;1.11049;590.75;0.12604;VERDE;585;1.0;1;
1;LC;23296;A;7;0;;1.11049;590.75;0.12604;AZUL;577;1.0;0;
4;LC;23296;A;7;0;;1.11049;590.75;0.12604;BRANCA;580;1.0;0;
5;LC;23296;A;7;0;;1.11049;590.75;0.12604;LARANJA;584;1.0;1;
2;LC;23296;A;7;0;;1.11049;590.75;0.12604;AMARELA;578;1.0;0;
175;MT;23725;B;11;0;;1.95389;623.22;0.21178;AMARELA;696;;0;
151;MT;23725;B;11;0;;1.95389;623.22;0.21178;CINZA;698;;0;
149;MT;23725;B;11;0;;1.95389;623.22;0.21178;AZUL;695;;0;
179;MT;23725;B;11;0;;1.95389;623.22;0.21178;ROSA;697;;0;
180;MT;23775;E;20;0;;2.37473;615.57;0.16453;ROSA;697;;0;
155;MT;23775;E;20;0;;2.37473;615.57;0.16453;AZUL;695;;0;
158;MT;23775;E;20;0;;2.37473;615.57;0.16453;AMARELA;696;;0;
138;MT;23775;E;20;0;;2.37473;615.57;0.16453;CINZA;698;;0;
162;MT;24202;C;12;0;;2.09515;784.07;0.24069;LARANJA - BRAILE;633;;1;
162;MT;24202;C;12;0;;2.09515;784.07;0.24069;LARANJA - BRAILE;673;;1;
162;MT;24202;C;12;0;;2.09515;784.07;0.24069;LARANJA;634;;1;
162;MT;24202;C;12;0;;2.09515;784.07;0.24069;LARANJA;674;;1;
99;CN;24283;E;22;0;;3.00082;654.75;0.08739;LARANJA;684;;1;
130;CN;24283;E;22;0;;3.00082;654.75;0.08739;AMARELA;678;;0;
99;CN;24283;E;22;0;;3.00082;654.75;0.08739;ROSA;680;;0;
120;CN;24283;E;22;0;;3.00082;654.75;0.08739;AZUL;637;;0;
120;CN;24283;E;22;0;;3.00082;654.75;0.08739;AZUL;677;;0;
99;CN;24283;E;22;0;;3.00082;654.75;0.08739;LARANJA - BRAILE;643;;1;
131;CN;24283;E;22;0;;3.00082;654.75;0.08739;CINZA;639;;0;
99;CN;24283;E;22;0;;3.00082;654.75;0.08739;LARANJA;644;;1;
130;CN;24283;E;22;0;;3.00082;654.75;0.08739;AMARELA;638;;0;
99;CN;24283;E;22;0;;3.00082;654.75;0.08739;ROSA;640;;0;
131;CN;24283;E;22;0;;3.00082;654.75;0.08739;CINZA;679;;0;
99;CN;24283;E;22;0;;3.00082;654.75;0.08739;LARANJA - BRAILE;683;;1;
153;MT;24338;D;9;0;;1.33979;693.47;0.18699;VERDE;595;;1;
178;MT;24338;D;9;0;;1.33979;693.47;0.18699;AMARELA;588;;0;
171;MT;24338;D;9;0;;1.33979;693.47;0.18699;AZUL;587;;0;
167;MT;24338;D;9;0;;1.33979;693.47;0.18699;CINZA;590;;0;
153;MT;24338;D;9;0;;1.33979;693.47;0.18699;ROSA;589;;0;
18;LC;24372;B;16;0;;2.11286;683.07;0.1372;AZUL;691;;0;1.0
32;LC;24372;B;16;0;;2.11286;683.07;0.1372;BRANCA;693;;0;1.0
14;LC;24372;B;16;0;;2.11286;683.07;0.1372;BRANCA;693;;0;0.0
38;LC;24372;B;16;0;;2.11286;683.07;0.1372;ROSA;694;;0;0.0
36;LC;24372;B;16;0;;2.11286;683.07;0.1372;AMARELA;692;;0;1.0
22;LC;24372;B;16;0;;2.11286;683.07;0.1372;ROSA;694;;0;1.0
32;LC;24372;B;16;0;;2.11286;683.07;0.1372;AZUL;691;;0;0.0
15;LC;24372;B;16;0;;2.11286;683.07;0.1372;AMARELA;692;;0;0.0
18;LC;24606;A;28;0;;2.59817;754.96;0.25858;ROSA;659;;0;
38;LC;24606;A;28;0;;2.59817;754.96;0.25858;AMARELA;658;;0;
31;LC;24606;A;28;0;;2.59817;754.96;0.25858;AZUL;617;;0;
16;LC;24606;A;28;0;;2.59817;754.96;0.25858;BRANCA;620;;0;
18;LC;24606;A;28;0;;2.59817;754.96;0.25858;LARANJA;624;;1;
18;LC;24606;A;28;0;;2.59817;754.96;0.25858;ROSA;619;;0;
18;LC;24606;A;28;0;;2.59817;754.96;0.25858;LARANJA;664;;1;
16;LC;24606;A;28;0;;2.59817;754.96;0.25858;BRANCA;660;;0;
38;LC;24606;A;28;0;;2.59817;754.96;0.25858;AMARELA;618;;0;
18;LC;24606;A;28;0;;2.59817;754.96;0.25858;LARANJA - BRAILE;623;;1;
18;LC;24606;A;28;0;;2.59817;754.96;0.25858;LARANJA - BRAILE;663;;1;
31;LC;24606;A;28;0;;2.59817;754.96;0.25858;AZUL;657;;0;
103;CN;24700;B;19;0;;1.50064;748.92;0.32107;ROSA;640;;0;
103;CN;24700;B;19;0;;1.50064;748.92;0.32107;LARANJA;684;;1;
103;CN;24700;B;19;0;;1.50064;748.92;0.32107;LARANJA;644;;1;
105;CN;24700;B;19;0;;1.50064;748.92;0.32107;AMARELA;678;;0;
103;CN;24700;B;19;0;;1.50064;748.92;0.32107;LARANJA - BRAILE;643;;1;
105;CN;24700;B;19;0;;1.50064;748.92;0.32107;AMARELA;638;;0;
103;CN;24700;B;19;0;;1.50064;748.92;0.32107;ROSA;680;;0;
124;CN;24700;B;19;0;;1.50064;748.92;0.32107;AZUL;677;;0;
112;CN;24700;B;19;0;;1.50064;748.92;0.32107;CINZA;639;;0;
124;CN;24700;B;19;0;;1.50064;748.92;0.32107;AZUL;637;;0;
112;CN;24700;B;19;0;;1.50064;748.92;0.32107;CINZA;679;;0;
103;CN;24700;B;19;0;;1.50064;748.92;0.32107;LARANJA - BRAILE;683;;1;
60;CH;24819;B;28;0;;1.27477;602.50;0.29499;LARANJA;654;;1;
60;CH;24819;B;28;0;;1.27477;602.50;0.29499;LARANJA - BRAILE;613;;1;
55;CH;24819;B;28;0;;1.27477;602.50;0.29499;AMARELA;648;;0;
67;CH;24819;B;28;0;;1.27477;602.50;0.29499;BRANCA;609;;0;
80;CH;24819;B;28;0;;1.27477;602.50;0.29499;AZUL;647;;0;
60;CH;24819;B;28;0;;1.27477;602.50;0.29499;ROSA;610;;0;
55;CH;24819;B;28;0;;1.27477;602.50;0.29499;AMARELA;608;;0;
60;CH;24819;B;28;0;;1.27477;602.50;0.29499;LARANJA;614;;1;
60;CH;24819;B;28;0;;1.27477;602.50;0.29499;LARANJA - BRAILE;653;;1;
60;CH;24819;B;28;0;;1.27477;602.50;0.29499;ROSA;650;;0;
80;CH;24819;B;28;0;;1.27477;602.50;0.29499;AZUL;607;;0;
67;CH;24819;B;28;0;;1.27477;602.50;0.29499;BRANCA;649;;0;
150;MT;25017;E;17;0;;1.98696;761.63;0.11266;CINZA;698;;0;
161;MT;25017;E;17;0;;1.98696;761.63;0.11266;AZUL;695;;0;
170;MT;25017;E;17;0;;1.98696;761.63;0.11266;AMARELA;696;;0;
145;MT;25017;E;17;0;;1.98696;761.63;0.11266;ROSA;697;;0;
142;MT;25306;C;16;0;;0.9934;692.55;0.15977;AMARELA;628;;0;
161;MT;25306;C;16;0;;0.9934;692.55;0.15977;LARANJA;674;;1;
161;MT;25306;C;16;0;;0.9934;692.55;0.15977;ROSA;629;;0;
161;MT;25306;C;16;0;;0.9934;692.55;0.15977;ROSA;669;;0;
147;MT;25306;C;16;0;;0.9934;692.55;0.15977;CINZA;670;;0;
142;MT;25306;C;16;0;;0.9934;692.55;0.15977;AMARELA;668;;0;
147;MT;25306;C;16;0;;0.9934;692.55;0.15977;CINZA;630;;0;
161;MT;25306;C;16;0;;0.9934;692.55;0.15977;LARANJA - BRAILE;673;;1;
161;MT;25306;C;16;0;;0.9934;692.55;0.15977;LARANJA - BRAILE;633;;1;
161;MT;25306;C;16;0;;0.9934;692.55;0.15977;LARANJA;634;;1;
149;MT;25306;C;16;0;;0.9934;692.55;0.15977;AZUL;627;;0;
149;MT;25306;C;16;0;;0.9934;692.55;0.15977;AZUL;667;;0;
33;LC;25801;D;29;0;;2.29353;598.71;0.18795;AMARELA;658;;0;
33;LC;25801;D;29;0;;2.29353;598.71;0.18795;AMARELA;618;;0;
30;LC;25801;D;29;0;;2.29353;598.71;0.18795;LARANJA - BRAILE;663;;1;
30;LC;25801;D;29;0;;2.29353;598.71;0.18795;ROSA;619;;0;
40;LC;25801;D;29;0;;2.29353;598.71;0.18795;BRANCA;620;;0;
30;LC;25801;D;29;0;;2.29353;598.71;0.18795;LARANJA;624;;1;
40;LC;25801;D;29;0;;2.29353;598.71;0.18795;BRANCA;660;;0;
30;LC;25801;D;29;0;;2.29353;598.71;0.18795;LARANJA - BRAILE;623;;1;
26;LC;25801;D;29;0;;2.29353;598.71;0.18795;AZUL;617;;0;
26;LC;25801;D;29;0;;2.29353;598.71;0.18795;AZUL;657;;0;
30;LC;25801;D;29;0;;2.29353;598.71;0.18795;LARANJA;664;;1;
30;LC;25801;D;29;0;;2.29353;598.71;0.18795;ROSA;659;;0;
31;LC;25890;B;30;0;;2.77194;676.73;0.19075;ROSA;694;;0;0.0
29;LC;25890;B;30;0;;2.77194;676.73;0.19075;BRANCA;693;;0;1.0
39;LC;25890;B;30;0;;2.77194;676.73;0.19075;ROSA;694;;0;1.0
14;LC;25890;B;30;0;;2.77194;676.73;0.19075;AMARELA;692;;0;1.0
40;LC;25890;B;30;0;;2.77194;676.73;0.19075;AMARELA;692;;0;0.0
10;LC;25890;B;30;0;;2.77194;676.73;0.19075;BRANCA;693;;0;0.0
25;LC;25890;B;30;0;;2.77194;676.73;0.19075;AZUL;691;;0;1.0
24;LC;25890;B;30;0;;2.77194;676.73;0.19075;AZUL;691;;0;0.0
17;LC;26512;A;25;0;;3.00891;422.11;0.19412;ROSA;659;;0;
37;LC;26512;A;25;0;;3.00891;422.11;0.19412;AMARELA;658;;0;
17;LC;26512;A;25;0;;3.00891;422.11;0.19412;LARANJA - BRAILE;663;;1;
30;LC;26512;A;25;0;;3.00891;422.11;0.19412;AZUL;617;;0;
17;LC;26512;A;25;0;;3.00891;422.11;0.19412;LARANJA - BRAILE;623;;1;
30;LC;26512;A;25;0;;3.00891;422.11;0.19412;AZUL;657;;0;
17;LC;26512;A;25;0;;3.00891;422.11;0.19412;LARANJA;664;;1;
17;LC;26512;A;25;0;;3.00891;422.11;0.19412;LARANJA;624;;1;
15;LC;26512;A;25;0;;3.00891;422.11;0.19412;BRANCA;620;;0;
37;LC;26512;A;25;0;;3.00891;422.11;0.19412;AMARELA;618;;0;
17;LC;26512;A;25;0;;3.00891;422.11;0.19412;ROSA;619;;0;
15;LC;26512;A;25;0;;3.00891;422.11;0.19412;BRANCA;660;;0;
48;CH;26524;B;11;0;;1.9012;558.91;0.21677;AMARELA;688;;0;
85;CH;26524;B;11;0;;1.9012;558.91;0.21677;ROSA;690;;0;
55;CH;26524;B;11;0;;1.9012;558.91;0.21677;AZUL;687;;0;
70;CH;26524;B;11;0;;1.9012;558.91;0.21677;BRANCA;689;;0;
106;CN;26839;A;10;0;;4.01457;695.45;0.09138;LARANJA;644;;1;
106;CN;26839;A;10;0;;4.01457;695.45;0.09138;ROSA;680;;0;
101;CN;26839;A;10;0;;4.01457;695.45;0.09138;AZUL;677;;0;
106;CN;26839;A;10;0;;4.01457;695.45;0.09138;LARANJA - BRAILE;643;;1;
124;CN;26839;A;10;0;;4.01457;695.45;0.09138;AMARELA;638;;0;
92;CN;26839;A;10;0;;4.01457;695.45;0.09138;CINZA;639;;0;
106;CN;26839;A;10;0;;4.01457;695.45;0.09138;LARANJA;684;;1;
101;CN;26839;A;10;0;;4.01457;695.45;0.09138;AZUL;637;;0;
106;CN;26839;A;10;0;;4.01457;695.45;0.09138;ROSA;640;;0;
106;CN;26839;A;10;0;;4.01457;695.45;0.09138;LARANJA - BRAILE;683;;1;
92;CN;26839;A;10;0;;4.01457;695.45;0.09138;CINZA;679;;0;
124;CN;26839;A;10;0;;4.01457;695.45;0.09138;AMARELA;678;;0;
178;MT;26944;C;17;0;;1.62948;775.92;0.24017;VERDE;595;;1;
4;LC;27039;E;6;0;;2.43421;614.84;0.15448;LARANJA;624;0.0;1;
1;LC;27039;E;6;0;;2.43421;614.84;0.15448;AZUL;657;0.0;0;
1;LC;27039;E;6;0;;2.43421;614.84;0.15448;AZUL;617;0.0;0;
1;LC;27039;E;6;0;;2.43421;614.84;0.15448;BRANCA;620;0.0;0;
4;LC;27039;E;6;0;;2.43421;614.84;0.15448;LARANJA - BRAILE;623;0.0;1;
